estacion,fecha,umbral,conteo
38,17-11-2019,NARANJA,1
38,17-11-2021,AMARILLO,1
38,17-12-2019,AMARILLO,1
38,17-12-2019,NARANJA,1
38,18-08-2021,NARANJA,1
38,12-06-2020,AMARILLO,1
38,19-02-2022,AMARILLO,1
38,19-05-2022,AMARILLO,1
38,19-07-2021,AMARILLO,1
38,20-10-2019,AMARILLO,1
38,21-11-2020,AMARILLO,1
38,21-11-2021,NARANJA,1
38,22-11-2019,AMARILLO,1
38,22-11-2021,NARANJA,1
38,23-05-2022,AMARILLO,1
38,23-06-2020,AMARILLO,1
38,13-02-2021,AMARILLO,1
38,11-07-2022,AMARILLO,1
38,01-11-2020,AMARILLO,1
38,06-05-2021,AMARILLO,1
38,02-01-2021,AMARILLO,1
38,02-06-2022,AMARILLO,1
38,02-09-2020,AMARILLO,1
38,02-11-2020,AMARILLO,1
38,04-05-2021,AMARILLO,1
38,04-06-2021,AMARILLO,1
38,05-05-2021,AMARILLO,1
38,05-05-2021,NARANJA,1
38,05-11-2021,AMARILLO,1
38,06-03-2021,NARANJA,1
38,06-06-2020,AMARILLO,1
38,11-07-2021,AMARILLO,1
38,06-07-2020,AMARILLO,1
38,06-07-2020,NARANJA,1
38,06-11-2021,AMARILLO,1
38,07-01-2022,AMARILLO,1
38,07-01-2022,NARANJA,1
38,07-09-2020,AMARILLO,1
38,08-05-2022,AMARILLO,1
38,10-07-2021,AMARILLO,1
38,11-06-2021,AMARILLO,1
38,11-06-2021,NARANJA,1
37,13-07-2022,ROJO,1
37,13-07-2020,AMARILLO,1
24,19-05-2022,NARANJA,1
37,13-06-2020,AMARILLO,1
36,19-10-2019,AMARILLO,1
36,20-07-2021,AMARILLO,1
36,20-11-2019,AMARILLO,1
36,20-11-2019,NARANJA,1
36,21-03-2022,AMARILLO,1
36,21-03-2022,NARANJA,1
36,21-04-2020,AMARILLO,1
36,21-04-2020,NARANJA,1
36,21-08-2020,AMARILLO,1
36,21-08-2020,NARANJA,1
36,21-11-2019,AMARILLO,1
36,22-03-2022,NARANJA,1
36,22-06-2020,AMARILLO,1
36,22-11-2020,AMARILLO,1
36,22-11-2020,NARANJA,1
36,23-08-2021,AMARILLO,1
36,23-08-2021,NARANJA,1
36,25-02-2021,AMARILLO,1
36,25-02-2021,NARANJA,1
36,25-07-2020,AMARILLO,1
36,25-07-2020,NARANJA,1
36,25-08-2021,NARANJA,1
36,26-08-2021,NARANJA,1
36,19-06-2022,AMARILLO,1
36,19-06-2020,NARANJA,1
36,19-06-2020,AMARILLO,1
36,16-04-2020,AMARILLO,1
36,13-12-2020,AMARILLO,1
36,13-12-2020,NARANJA,1
36,14-06-2022,AMARILLO,1
36,14-06-2022,NARANJA,1
36,14-08-2020,AMARILLO,1
36,14-08-2020,NARANJA,1
36,14-09-2020,AMARILLO,1
36,15-03-2020,AMARILLO,1
36,15-03-2020,NARANJA,1
36,16-03-2020,AMARILLO,1
36,16-07-2022,AMARILLO,1
36,18-11-2019,NARANJA,1
36,16-07-2022,NARANJA,1
36,16-10-2021,ROJO,1
36,17-05-2020,AMARILLO,1
36,17-05-2020,NARANJA,1
36,18-01-2021,AMARILLO,1
36,18-01-2021,NARANJA,1
36,18-09-2020,AMARILLO,1
36,18-10-2021,AMARILLO,1
36,18-10-2021,NARANJA,1
36,18-11-2019,AMARILLO,1
36,27-12-2020,AMARILLO,1
36,27-12-2020,NARANJA,1
36,27-12-2020,ROJO,1
37,09-12-2019,AMARILLO,1
37,05-01-2021,NARANJA,1
37,06-07-2020,AMARILLO,1
37,06-10-2021,NARANJA,1
37,07-12-2019,AMARILLO,1
37,08-02-2022,AMARILLO,1
37,08-09-2020,AMARILLO,1
37,08-10-2020,AMARILLO,1
37,09-06-2022,AMARILLO,1
37,09-09-2020,AMARILLO,1
37,09-09-2020,NARANJA,1
37,10-07-2022,AMARILLO,1
37,04-11-2019,NARANJA,1
37,10-09-2020,AMARILLO,1
37,11-02-2021,AMARILLO,1
37,11-03-2021,AMARILLO,1
37,11-06-2022,NARANJA,1
37,11-07-2020,AMARILLO,1
37,11-11-2019,AMARILLO,1
37,12-11-2020,AMARILLO,1
37,12-11-2020,NARANJA,1
37,12-11-2020,ROJO,1
37,12-12-2021,NARANJA,1
37,04-12-2021,AMARILLO,1
37,04-10-2020,NARANJA,1
36,28-02-2022,AMARILLO,1
36,30-12-2020,NARANJA,1
36,28-02-2022,NARANJA,1
36,28-03-2022,AMARILLO,1
36,28-03-2022,NARANJA,1
36,28-07-2022,ROJO,1
36,28-12-2020,AMARILLO,1
36,28-12-2020,NARANJA,1
36,29-01-2020,AMARILLO,1
36,29-07-2020,AMARILLO,1
36,29-09-2020,AMARILLO,1
36,30-12-2020,AMARILLO,1
36,31-05-2022,AMARILLO,1
37,04-03-2022,AMARILLO,1
36,31-05-2022,NARANJA,1
36,31-05-2022,ROJO,1
37,01-04-2020,AMARILLO,1
37,01-06-2020,AMARILLO,1
37,01-09-2022,AMARILLO,1
37,01-11-2019,AMARILLO,1
37,02-01-2022,ROJO,1
37,03-03-2022,AMARILLO,1
37,04-01-2020,AMARILLO,1
37,04-02-2020,AMARILLO,1
38,23-06-2020,NARANJA,1
38,23-08-2020,AMARILLO,1
38,23-09-2020,AMARILLO,1
38,23-09-2020,NARANJA,1
43,18-05-2022,AMARILLO,1
43,18-05-2022,NARANJA,1
43,18-06-2022,AMARILLO,1
43,26-08-2022,NARANJA,1
43,26-08-2022,ROJO,1
43,27-06-2022,AMARILLO,1
43,30-05-2022,AMARILLO,1
44,02-06-2022,AMARILLO,1
44,10-07-2022,AMARILLO,1
44,11-06-2022,AMARILLO,1
44,11-06-2022,NARANJA,1
44,16-09-2022,AMARILLO,1
44,18-06-2022,AMARILLO,1
44,18-06-2022,NARANJA,1
45,01-07-2020,AMARILLO,1
45,02-07-2022,AMARILLO,1
45,02-07-2022,NARANJA,1
45,02-10-2021,AMARILLO,1
45,02-11-2020,AMARILLO,1
45,02-12-2020,AMARILLO,1
45,02-12-2020,NARANJA,1
45,03-06-2021,AMARILLO,1
45,03-06-2021,NARANJA,1
43,17-06-2022,AMARILLO,1
43,17-05-2022,AMARILLO,1
43,14-06-2022,ROJO,1
41,26-08-2020,AMARILLO,1
41,21-10-2020,NARANJA,1
41,22-05-2020,NARANJA,1
41,22-09-2020,AMARILLO,1
41,24-02-2020,AMARILLO,1
41,24-02-2020,NARANJA,1
41,24-06-2022,AMARILLO,1
41,24-09-2020,AMARILLO,1
41,25-04-2020,AMARILLO,1
41,25-04-2020,NARANJA,1
41,26-07-2020,AMARILLO,1
41,27-08-2020,AMARILLO,1
43,14-06-2022,NARANJA,1
41,27-08-2020,NARANJA,1
41,27-10-2020,AMARILLO,1
41,28-07-2020,AMARILLO,1
41,30-04-2020,NARANJA,1
41,30-06-2022,AMARILLO,1
41,31-10-2020,AMARILLO,1
41,31-12-2019,AMARILLO,1
42,10-05-2022,AMARILLO,1
42,19-06-2022,NARANJA,1
43,03-06-2022,AMARILLO,1
45,03-09-2020,NARANJA,1
45,03-10-2020,AMARILLO,1
45,03-10-2020,NARANJA,1
45,19-11-2020,NARANJA,1
45,15-10-2019,AMARILLO,1
45,16-03-2022,AMARILLO,1
45,16-05-2022,AMARILLO,1
45,16-06-2021,AMARILLO,1
45,16-08-2020,NARANJA,1
45,16-10-2019,AMARILLO,1
45,18-06-2022,NARANJA,1
45,19-10-2021,AMARILLO,1
45,19-10-2021,NARANJA,1
45,19-11-2020,AMARILLO,1
45,20-09-2021,AMARILLO,1
45,14-09-2020,AMARILLO,1
45,21-07-2021,AMARILLO,1
45,21-07-2021,NARANJA,1
45,21-10-2019,AMARILLO,1
45,21-10-2019,NARANJA,1
45,22-03-2020,AMARILLO,1
45,22-05-2022,AMARILLO,1
45,22-07-2020,AMARILLO,1
45,22-08-2022,AMARILLO,1
45,22-09-2021,AMARILLO,1
45,23-02-2021,NARANJA,1
45,15-06-2021,AMARILLO,1
45,14-06-2020,AMARILLO,1
45,03-10-2021,AMARILLO,1
45,07-12-2021,AMARILLO,1
45,04-07-2021,AMARILLO,1
45,05-08-2021,ROJO,1
45,05-09-2021,AMARILLO,1
45,05-10-2021,AMARILLO,1
45,05-11-2020,AMARILLO,1
45,06-06-2021,AMARILLO,1
45,06-06-2022,AMARILLO,1
45,06-10-2021,AMARILLO,1
45,06-11-2020,AMARILLO,1
45,07-07-2020,AMARILLO,1
45,08-05-2022,AMARILLO,1
45,13-10-2020,AMARILLO,1
45,10-05-2021,AMARILLO,1
45,10-05-2022,AMARILLO,1
45,11-10-2020,AMARILLO,1
45,12-01-2021,AMARILLO,1
45,12-01-2021,NARANJA,1
45,12-06-2020,AMARILLO,1
45,12-08-2021,ROJO,1
45,13-05-2021,AMARILLO,1
45,13-06-2021,AMARILLO,1
45,13-06-2022,AMARILLO,1
41,21-10-2020,AMARILLO,1
41,21-10-2019,NARANJA,1
41,21-10-2019,AMARILLO,1
39,18-02-2022,AMARILLO,1
39,12-07-2021,AMARILLO,1
39,12-07-2021,NARANJA,1
39,13-03-2020,AMARILLO,1
39,13-07-2020,AMARILLO,1
39,13-08-2021,AMARILLO,1
39,13-11-2020,AMARILLO,1
39,13-11-2020,NARANJA,1
39,14-06-2020,AMARILLO,1
39,16-04-2020,AMARILLO,1
39,16-10-2021,AMARILLO,1
39,18-05-2022,NARANJA,1
39,07-07-2020,AMARILLO,1
39,19-08-2021,AMARILLO,1
39,19-08-2021,NARANJA,1
39,19-11-2020,AMARILLO,1
39,23-06-2022,AMARILLO,1
39,24-06-2022,AMARILLO,1
39,24-09-2021,NARANJA,1
39,25-09-2021,NARANJA,1
39,25-10-2019,AMARILLO,1
39,27-03-2022,NARANJA,1
39,28-10-2021,AMARILLO,1
39,11-07-2022,AMARILLO,1
39,05-06-2020,AMARILLO,1
39,30-06-2020,AMARILLO,1
38,30-11-2020,AMARILLO,1
38,24-09-2021,AMARILLO,1
38,25-02-2020,AMARILLO,1
38,25-11-2019,AMARILLO,1
38,26-01-2020,AMARILLO,1
38,26-01-2022,AMARILLO,1
38,26-07-2020,AMARILLO,1
38,26-07-2020,NARANJA,1
38,26-08-2020,AMARILLO,1
38,27-03-2022,AMARILLO,1
38,28-06-2020,NARANJA,1
38,30-11-2020,NARANJA,1
39,04-07-2020,NARANJA,1
38,31-03-2022,AMARILLO,1
38,31-03-2022,NARANJA,1
39,01-11-2019,AMARILLO,1
39,02-06-2022,AMARILLO,1
39,02-12-2020,AMARILLO,1
39,03-04-2022,AMARILLO,1
39,03-07-2020,AMARILLO,1
39,04-01-2020,AMARILLO,1
39,04-01-2020,NARANJA,1
39,04-07-2020,AMARILLO,1
39,29-07-2021,AMARILLO,1
39,30-06-2020,NARANJA,1
41,21-08-2020,NARANJA,1
41,13-05-2020,AMARILLO,1
41,03-08-2020,AMARILLO,1
41,04-10-2020,NARANJA,1
41,05-06-2022,AMARILLO,1
41,08-05-2020,AMARILLO,1
41,08-05-2020,NARANJA,1
41,08-09-2020,AMARILLO,1
41,10-10-2020,AMARILLO,1
41,10-10-2020,NARANJA,1
41,11-11-2019,AMARILLO,1
41,13-04-2020,AMARILLO,1
41,13-11-2020,NARANJA,1
41,02-10-2020,AMARILLO,1
41,16-07-2020,AMARILLO,1
41,16-08-2020,AMARILLO,1
41,16-08-2020,NARANJA,1
41,16-10-2020,AMARILLO,1
41,16-10-2020,NARANJA,1
41,17-07-2022,AMARILLO,1
41,18-06-2022,AMARILLO,1
41,18-06-2022,NARANJA,1
41,18-10-2020,AMARILLO,1
41,20-12-2020,NARANJA,1
41,03-04-2020,AMARILLO,1
41,02-01-2020,AMARILLO,1
39,30-07-2020,AMARILLO,1
40,11-06-2022,NARANJA,1
39,30-10-2021,AMARILLO,1
40,03-11-2021,AMARILLO,1
40,03-11-2021,NARANJA,1
40,04-06-2022,AMARILLO,1
40,04-11-2021,AMARILLO,1
40,05-04-2022,AMARILLO,1
40,05-05-2022,AMARILLO,1
40,06-05-2022,AMARILLO,1
40,07-02-2022,NARANJA,1
40,09-05-2022,AMARILLO,1
40,11-07-2022,NARANJA,1
41,01-06-2022,AMARILLO,1
40,14-11-2021,AMARILLO,1
40,15-11-2021,AMARILLO,1
40,21-09-2022,AMARILLO,1
40,23-05-2022,AMARILLO,1
40,25-06-2022,AMARILLO,1
40,28-03-2022,AMARILLO,1
40,29-10-2021,AMARILLO,1
40,30-10-2021,AMARILLO,1
40,30-10-2021,NARANJA,1
41,01-03-2021,NARANJA,1
36,13-07-2021,NARANJA,1
36,13-06-2020,AMARILLO,1
36,12-11-2020,NARANJA,1
30,18-05-2022,AMARILLO,1
28,07-02-2022,AMARILLO,1
28,07-10-2019,AMARILLO,1
28,07-10-2019,NARANJA,1
28,08-05-2021,AMARILLO,1
28,08-05-2022,NARANJA,1
28,08-05-2022,ROJO,1
28,08-07-2022,AMARILLO,1
28,09-05-2022,ROJO,1
28,09-06-2021,AMARILLO,1
28,09-08-2022,AMARILLO,1
28,10-07-2022,AMARILLO,1
28,10-07-2022,NARANJA,1
28,10-09-2021,AMARILLO,1
28,11-05-2022,AMARILLO,1
28,11-07-2021,AMARILLO,1
28,11-07-2022,AMARILLO,1
28,11-07-2022,NARANJA,1
28,11-10-2019,AMARILLO,1
28,14-06-2021,AMARILLO,1
28,14-06-2022,AMARILLO,1
28,14-06-2022,NARANJA,1
28,15-06-2022,AMARILLO,1
28,16-06-2021,NARANJA,1
28,06-09-2021,AMARILLO,1
28,05-10-2021,AMARILLO,1
28,05-09-2021,AMARILLO,1
28,01-11-2021,NARANJA,1
25,29-05-2021,AMARILLO,1
25,29-07-2020,AMARILLO,1
25,29-07-2020,NARANJA,1
25,30-05-2020,AMARILLO,1
25,30-06-2022,AMARILLO,1
25,31-03-2022,AMARILLO,1
25,31-07-2020,AMARILLO,1
28,01-05-2021,NARANJA,1
28,01-09-2021,AMARILLO,1
28,01-11-2021,AMARILLO,1
28,02-05-2021,NARANJA,1
28,05-05-2022,ROJO,1
28,02-10-2021,AMARILLO,1
28,02-12-2019,AMARILLO,1
28,02-12-2019,NARANJA,1
28,03-01-2020,AMARILLO,1
28,03-09-2021,AMARILLO,1
28,03-09-2022,AMARILLO,1
28,04-02-2020,AMARILLO,1
28,04-06-2021,AMARILLO,1
28,04-07-2021,AMARILLO,1
28,05-05-2021,AMARILLO,1
28,16-06-2022,AMARILLO,1
28,17-05-2022,AMARILLO,1
28,17-05-2022,NARANJA,1
29,17-06-2022,NARANJA,1
28,27-10-2019,AMARILLO,1
28,27-10-2019,NARANJA,1
28,28-05-2021,NARANJA,1
28,28-06-2021,AMARILLO,1
28,29-05-2022,AMARILLO,1
29,06-06-2022,AMARILLO,1
29,10-06-2022,AMARILLO,1
29,15-06-2022,AMARILLO,1
29,15-06-2022,NARANJA,1
29,15-06-2022,ROJO,1
29,24-06-2022,AMARILLO,1
28,26-10-2019,NARANJA,1
29,25-06-2022,AMARILLO,1
29,27-05-2022,NARANJA,1
29,29-05-2022,AMARILLO,1
30,01-04-2022,AMARILLO,1
30,01-04-2022,ROJO,1
30,07-01-2022,AMARILLO,1
30,11-05-2022,AMARILLO,1
30,11-05-2022,NARANJA,1
30,17-03-2022,AMARILLO,1
30,17-03-2022,NARANJA,1
28,27-07-2021,ROJO,1
28,26-10-2019,AMARILLO,1
28,17-07-2022,AMARILLO,1
28,23-06-2021,NARANJA,1
28,18-06-2022,AMARILLO,1
28,18-06-2022,ROJO,1
28,18-09-2021,NARANJA,1
28,19-02-2020,AMARILLO,1
28,19-08-2021,AMARILLO,1
28,19-08-2021,NARANJA,1
28,20-12-2019,AMARILLO,1
28,21-03-2022,AMARILLO,1
28,22-06-2021,AMARILLO,1
28,23-06-2021,AMARILLO,1
28,23-07-2022,AMARILLO,1
28,26-06-2021,AMARILLO,1
28,23-07-2022,ROJO,1
28,23-10-2019,AMARILLO,1
28,24-06-2022,AMARILLO,1
28,24-06-2022,NARANJA,1
28,24-06-2022,ROJO,1
28,25-06-2022,ROJO,1
28,25-12-2019,AMARILLO,1
28,25-12-2019,NARANJA,1
28,26-01-2020,AMARILLO,1
28,26-01-2020,NARANJA,1
25,29-03-2022,NARANJA,1
25,28-10-2021,NARANJA,1
25,28-10-2021,AMARILLO,1
25,07-05-2020,AMARILLO,1
25,03-09-2020,AMARILLO,1
25,03-09-2020,NARANJA,1
25,03-10-2020,AMARILLO,1
25,04-04-2022,AMARILLO,1
25,04-05-2021,AMARILLO,1
25,04-06-2021,AMARILLO,1
25,04-06-2021,NARANJA,1
25,04-07-2022,AMARILLO,1
25,04-07-2022,NARANJA,1
25,05-07-2022,AMARILLO,1
25,07-05-2020,NARANJA,1
25,03-06-2021,AMARILLO,1
25,07-10-2019,AMARILLO,1
25,08-06-2020,AMARILLO,1
25,08-06-2020,NARANJA,1
25,09-05-2022,AMARILLO,1
25,09-05-2022,NARANJA,1
25,10-03-2021,AMARILLO,1
25,10-07-2022,AMARILLO,1
25,10-11-2020,AMARILLO,1
25,11-10-2020,AMARILLO,1
25,12-05-2022,NARANJA,1
25,03-06-2021,NARANJA,1
25,03-05-2020,NARANJA,1
25,12-06-2020,AMARILLO,1
24,29-06-2022,AMARILLO,1
24,19-07-2021,AMARILLO,1
24,20-06-2022,AMARILLO,1
24,21-11-2020,AMARILLO,1
24,21-11-2020,NARANJA,1
24,22-06-2022,AMARILLO,1
24,22-12-2019,AMARILLO,1
24,25-02-2021,AMARILLO,1
24,26-06-2020,AMARILLO,1
24,27-12-2021,NARANJA,1
24,28-09-2020,AMARILLO,1
24,29-06-2022,NARANJA,1
25,03-05-2020,AMARILLO,1
24,30-04-2020,AMARILLO,1
24,30-12-2021,AMARILLO,1
25,01-03-2021,AMARILLO,1
25,01-05-2021,AMARILLO,1
25,01-10-2021,NARANJA,1
25,01-11-2021,AMARILLO,1
25,02-07-2021,AMARILLO,1
25,02-11-2020,AMARILLO,1
25,02-12-2020,AMARILLO,1
25,02-12-2020,NARANJA,1
25,12-05-2022,ROJO,1
25,12-08-2021,AMARILLO,1
25,27-07-2021,AMARILLO,1
25,23-05-2020,AMARILLO,1
25,21-04-2020,AMARILLO,1
25,21-04-2020,NARANJA,1
25,21-05-2020,NARANJA,1
25,21-06-2021,AMARILLO,1
25,21-06-2022,AMARILLO,1
25,21-09-2020,AMARILLO,1
25,21-10-2019,AMARILLO,1
25,21-10-2019,NARANJA,1
25,22-05-2022,AMARILLO,1
25,23-03-2022,AMARILLO,1
25,23-07-2022,NARANJA,1
25,19-10-2021,AMARILLO,1
25,24-09-2020,AMARILLO,1
25,24-09-2020,NARANJA,1
25,24-10-2020,AMARILLO,1
25,25-05-2020,AMARILLO,1
25,25-09-2020,AMARILLO,1
25,26-11-2020,NARANJA,1
25,27-02-2021,AMARILLO,1
25,27-05-2020,AMARILLO,1
25,27-05-2020,NARANJA,1
25,27-06-2022,AMARILLO,1
25,20-07-2022,ROJO,1
25,19-07-2022,ROJO,1
25,12-08-2021,NARANJA,1
25,15-10-2020,AMARILLO,1
25,13-05-2022,ROJO,1
25,13-07-2020,AMARILLO,1
25,13-08-2021,AMARILLO,1
25,14-05-2022,AMARILLO,1
25,14-06-2020,AMARILLO,1
25,14-06-2020,NARANJA,1
25,14-06-2021,AMARILLO,1
25,14-08-2022,NARANJA,1
25,14-11-2020,AMARILLO,1
25,14-11-2021,AMARILLO,1
25,15-11-2021,AMARILLO,1
25,19-07-2022,NARANJA,1
25,16-05-2022,AMARILLO,1
25,16-05-2022,NARANJA,1
25,16-07-2020,AMARILLO,1
25,16-07-2020,NARANJA,1
25,17-06-2020,AMARILLO,1
25,17-10-2020,AMARILLO,1
25,18-11-2020,NARANJA,1
25,19-05-2022,AMARILLO,1
25,19-07-2021,NARANJA,1
25,19-07-2022,AMARILLO,1
30,17-12-2021,AMARILLO,1
30,18-05-2022,NARANJA,1
36,12-11-2020,AMARILLO,1
30,21-06-2022,NARANJA,1
35,10-06-2022,NARANJA,1
35,10-08-2021,AMARILLO,1
35,10-08-2021,NARANJA,1
35,10-09-2021,AMARILLO,1
35,11-09-2021,AMARILLO,1
35,11-09-2021,NARANJA,1
35,12-01-2021,AMARILLO,1
35,13-12-2019,AMARILLO,1
35,17-05-2020,AMARILLO,1
35,18-11-2019,AMARILLO,1
35,21-11-2020,AMARILLO,1
35,22-09-2020,NARANJA,1
35,23-02-2021,AMARILLO,1
35,23-09-2020,AMARILLO,1
35,25-10-2019,AMARILLO,1
35,26-07-2020,AMARILLO,1
35,26-07-2020,NARANJA,1
35,27-07-2020,AMARILLO,1
35,28-10-2019,AMARILLO,1
35,30-07-2020,AMARILLO,1
35,30-07-2020,NARANJA,1
35,31-05-2020,AMARILLO,1
35,31-05-2020,NARANJA,1
35,09-03-2020,AMARILLO,1
35,08-09-2020,AMARILLO,1
35,07-07-2020,AMARILLO,1
34,28-02-2022,AMARILLO,1
34,22-08-2021,AMARILLO,1
34,22-08-2021,ROJO,1
34,23-09-2020,AMARILLO,1
34,24-06-2022,AMARILLO,1
34,24-06-2022,NARANJA,1
34,24-10-2019,AMARILLO,1
34,24-10-2019,NARANJA,1
34,25-06-2022,NARANJA,1
34,25-10-2019,AMARILLO,1
34,26-09-2020,NARANJA,1
34,28-10-2021,AMARILLO,1
35,06-09-2020,NARANJA,1
34,29-03-2022,AMARILLO,1
34,29-03-2022,NARANJA,1
34,29-12-2021,AMARILLO,1
34,30-05-2022,AMARILLO,1
34,31-03-2022,AMARILLO,1
34,31-12-2021,AMARILLO,1
35,02-12-2020,AMARILLO,1
35,03-07-2020,AMARILLO,1
35,03-07-2020,NARANJA,1
35,04-07-2020,AMARILLO,1
36,01-01-2020,AMARILLO,1
36,01-01-2020,NARANJA,1
36,01-01-2020,ROJO,1
36,10-07-2022,AMARILLO,1
36,07-01-2022,NARANJA,1
36,07-12-2019,AMARILLO,1
36,08-02-2021,ROJO,1
36,09-09-2020,AMARILLO,1
36,09-09-2020,NARANJA,1
36,09-10-2019,AMARILLO,1
36,09-10-2019,NARANJA,1
36,10-03-2021,AMARILLO,1
36,10-07-2020,AMARILLO,1
36,10-07-2020,NARANJA,1
36,10-07-2022,NARANJA,1
36,06-10-2021,AMARILLO,1
36,10-09-2021,AMARILLO,1
36,10-09-2021,NARANJA,1
36,10-09-2021,ROJO,1
36,10-12-2020,AMARILLO,1
36,10-12-2020,NARANJA,1
36,11-02-2020,AMARILLO,1
36,11-07-2020,AMARILLO,1
36,11-07-2022,NARANJA,1
36,12-10-2019,AMARILLO,1
36,12-10-2019,NARANJA,1
36,07-01-2022,AMARILLO,1
36,06-10-2020,AMARILLO,1
36,01-03-2021,AMARILLO,1
36,03-06-2020,NARANJA,1
36,01-03-2021,NARANJA,1
36,01-04-2020,AMARILLO,1
36,01-06-2022,ROJO,1
36,01-07-2022,AMARILLO,1
36,01-09-2020,AMARILLO,1
36,01-11-2019,AMARILLO,1
36,01-11-2019,NARANJA,1
36,02-01-2020,NARANJA,1
36,02-06-2020,AMARILLO,1
36,03-04-2020,NARANJA,1
36,04-10-2020,AMARILLO,1
36,06-07-2020,ROJO,1
36,04-10-2020,NARANJA,1
36,05-01-2021,AMARILLO,1
36,05-01-2021,NARANJA,1
36,05-04-2022,AMARILLO,1
36,05-08-2021,NARANJA,1
36,05-08-2021,ROJO,1
36,05-10-2020,AMARILLO,1
36,05-10-2021,AMARILLO,1
36,05-11-2019,NARANJA,1
36,06-07-2020,AMARILLO,1
34,21-10-2019,NARANJA,1
34,21-10-2019,AMARILLO,1
34,21-02-2021,ROJO,1
31,27-09-2020,NARANJA,1
31,15-10-2020,AMARILLO,1
31,15-10-2020,NARANJA,1
31,21-10-2020,AMARILLO,1
31,22-03-2022,AMARILLO,1
31,22-03-2022,NARANJA,1
31,27-02-2021,AMARILLO,1
31,27-02-2021,NARANJA,1
31,27-03-2022,AMARILLO,1
31,27-08-2021,AMARILLO,1
31,27-09-2020,AMARILLO,1
31,28-03-2022,NARANJA,1
31,12-02-2021,AMARILLO,1
31,28-08-2021,AMARILLO,1
31,29-03-2022,AMARILLO,1
31,29-03-2022,ROJO,1
32,02-03-2022,NARANJA,1
32,04-03-2022,NARANJA,1
32,05-05-2022,NARANJA,1
32,05-05-2022,ROJO,1
32,09-02-2022,NARANJA,1
32,09-02-2022,ROJO,1
32,11-02-2022,NARANJA,1
31,12-10-2019,AMARILLO,1
31,08-10-2020,AMARILLO,1
33,05-04-2022,ROJO,1
30,27-07-2021,AMARILLO,1
30,22-06-2022,NARANJA,1
30,22-12-2021,AMARILLO,1
30,23-02-2022,AMARILLO,1
30,24-03-2022,AMARILLO,1
30,24-03-2022,NARANJA,1
30,25-02-2022,AMARILLO,1
30,25-03-2022,AMARILLO,1
30,26-02-2022,NARANJA,1
30,26-12-2021,AMARILLO,1
30,26-12-2021,NARANJA,1
30,30-12-2021,AMARILLO,1
31,08-09-2021,NARANJA,1
30,31-03-2022,NARANJA,1
30,31-03-2022,ROJO,1
31,03-10-2020,AMARILLO,1
31,03-10-2020,NARANJA,1
31,06-09-2020,AMARILLO,1
31,06-09-2020,NARANJA,1
31,07-09-2020,AMARILLO,1
31,07-09-2021,NARANJA,1
31,07-10-2020,AMARILLO,1
31,08-09-2021,AMARILLO,1
32,15-10-2019,AMARILLO,1
33,07-10-2019,AMARILLO,1
34,18-08-2021,NARANJA,1
34,12-10-2021,AMARILLO,1
34,10-09-2020,NARANJA,1
34,11-02-2021,NARANJA,1
34,11-02-2022,AMARILLO,1
34,11-11-2019,AMARILLO,1
34,11-11-2019,NARANJA,1
34,12-06-2022,AMARILLO,1
34,12-06-2022,NARANJA,1
34,12-08-2021,AMARILLO,1
34,12-09-2020,AMARILLO,1
34,12-09-2020,NARANJA,1
34,14-10-2021,AMARILLO,1
34,10-06-2022,NARANJA,1
34,14-10-2021,ROJO,1
34,14-11-2019,AMARILLO,1
34,14-11-2019,NARANJA,1
34,15-03-2022,AMARILLO,1
34,16-08-2021,AMARILLO,1
34,17-02-2021,AMARILLO,1
34,17-08-2021,AMARILLO,1
34,17-11-2019,AMARILLO,1
34,18-05-2022,ROJO,1
34,18-08-2021,AMARILLO,1
34,10-09-2020,AMARILLO,1
34,10-06-2022,AMARILLO,1
33,10-05-2022,AMARILLO,1
34,04-09-2020,AMARILLO,1
33,11-10-2019,NARANJA,1
33,27-02-2022,AMARILLO,1
33,31-03-2022,AMARILLO,1
34,02-12-2021,AMARILLO,1
34,03-03-2021,AMARILLO,1
34,03-03-2021,NARANJA,1
34,03-03-2022,AMARILLO,1
34,04-03-2021,AMARILLO,1
34,04-03-2021,NARANJA,1
34,04-03-2022,AMARILLO,1
34,04-10-2021,AMARILLO,1
34,09-09-2020,AMARILLO,1
34,05-02-2022,NARANJA,1
34,05-03-2021,AMARILLO,1
34,06-02-2022,AMARILLO,1
34,06-06-2022,AMARILLO,1
34,06-09-2021,AMARILLO,1
34,06-09-2021,NARANJA,1
34,07-09-2021,NARANJA,1
34,08-10-2021,AMARILLO,1
34,09-01-2022,AMARILLO,1
34,09-01-2022,NARANJA,1
92,29-09-2022,NARANJA,1
